id,level,sr_no,raw,kanji,hiragana,meaning,hint,sentence,supporting_word_1,supporting_word_2,page_no
3872,N3,968,ほっと＊＊,ほっと,ほっと,"relief, feeling at ease",安心する,,,(安心する),95.0
3873,N3,969,微笑む＊,微笑む,ほほえむ,to smile,,,,,94.0
3874,N3,970,掘る,掘る,ほる,to dig,,,,,22.0
3875,N3,971,本店,本店,ほんてん,"main store, headquarters",,,,,38.0
3876,N3,972,ボンネット,ボンネット,ボンネット,bonnet (of a car),,,,,34.0
3877,N3,973,本物,本物,ほんもの,"real thing, genuine article",,,,,49.0
3878,N3,974,翻訳,翻訳,ほんやく,translation,する,,,(する),66.0
3879,N3,975,まあまあ＊＊,まあまあ,まあまあ,"so-so, passable, not (so) bad",,試験の結果はまあまあだった。,試験の結果は,だった。,97.0
3880,N3,976,迷子,迷子,まいご,lost child,,,,,23.0
3881,N3,977,マイナス,マイナス,マイナス,minus,,,,,61.0
3882,N3,978,マウス,マウス,マウス,computer mouse,,,,,68.0
3883,N3,979,巻く,巻く,まく,"to wind, to roll",,,,,47.0
3884,N3,980,孫+,孫,まご,Grandchild,,,,,77.0
3885,N3,981,増し(な),増し,まし,"additional, extra",になる,辛味を増し、味を調えました。,辛味を,、味を調えました。(になる),83.0
3886,N3,982,真面目(な),真面目,まじめ,"diligent, serious",,,,,80.0
3887,N3,983,先ず,先ず,まず,"first of all, to begin with",最初に,帰ったら、先ずお風呂に入る。,帰ったら、,お風呂に入る。(最初に),93.0
3888,N3,984,貧しい,貧しい,まずしい,poor,,,,,55.0
3889,N3,985,益々,益々,ますます,"increasingly, more and more",,物価は益々上がるだろう。,物価は,上がるだろう。,96.0
3890,N3,986,混ぜる,混ぜる,まぜる,to mix,,,,,16.0
3891,N3,987,待ち合わせ＊,待ち合わせ,まちあわせ,"appointment, meeting",,,,,98.0
3892,N3,988,待ち合わせる＊,待ち合わせる,まちあわせる,"to arrange a meeting, to meet up",,,,,98.0
3893,N3,989,間違う＊,間違う,まちがう,"to make a mistake, to be wrong",,,,,64.0
3894,N3,990,間違える＊,間違える,まちがえる,"to mistake, to make an error",,,,,64.0
3895,N3,991,真っ黒＊,真っ黒,まっくろ,pitch black,,,,,20.0
3896,N3,992,睫毛,睫毛,まつげ,eyelashes,,,,,46.0
3897,N3,993,真っ白＊,真っ白,まっしろ,"pure white, snow white",,,,,20.0
3898,N3,994,窓ガラス,窓ガラス,まどがらす,Window glass,,窓ガラスがきれいに磨かれています。,,がきれいに磨かれています。,12.0
3899,N3,995,窓側,窓側,まどがわ,"by the window, window seat",,,,,30.0
3900,N3,996,窓口,窓口,まどぐち,window (service counter),,,,,39.0
3901,N3,997,纏める,纏める,まとめる,"to summarize, to put in order",,メール、レポートを纏める～て送る。,メール、レポートを,～て送る。,
3902,N3,998,俎板,俎板,まないた,Cutting board,,,,,14.0
3903,N3,999,間に合う＊,間に合う,まにあう,"to be in time, to meet a deadline",,,,,63.0
3904,N3,1000,眩しい,眩しい,まぶしい,"dazzling, bright",明かり,,,(明かり),87.0
3905,N3,1001,瞼+,瞼,まぶた,eyelid,,,,,46.0
3906,N3,1002,マフラー,マフラー,マフラー,scarf,,,,,47.0
3907,N3,1003,守る,守る,まもる,"to protect, to defend",,,,,65.0
3908,N3,1004,眉毛,眉毛,まゆげ,eyebrows,眉、まゆ,,,(眉、まゆ),46.0
3909,N3,1005,回り道＊,回り道,まわりみち,"detour, roundabout way",,,,,36.0
3910,N3,1006,満員,満員,まんいん,"full house, crowded",,,,,32.0
3911,N3,1007,満席,満席,まんせき,"full capacity, fully occupied",,,,,50.0
3912,N3,1008,見上げる＊,見上げる,みあげる,to look up,,,,,98.0
3913,N3,1009,見送り＊,見送り,みおくり,seeing off,,,,,98.0
3914,N3,1010,見送る＊,見送る,みおくる,to see off,,,,,98.0
3915,N3,1011,見下ろす＊,見下ろす,みおろす,to look down on,,,,,98.0
3916,N3,1012,磨く,磨く,みがく,"to polish, to brush (teeth)",,,,,
3917,N3,1013,水玉,水玉,みずたま,"water droplet, polka dot",,,,,48.0
3918,N3,1014,水割り＊,水割り,みずわり,whiskey diluted with water,,,,,52.0
3919,N3,1015,みそ汁,みそ汁,みそしる,miso soup,,,,,15.0
3920,N3,1016,見直し＊,見直し,みなおし,"review, reconsideration",,,,,64.0
3921,N3,1017,見直す＊,見直す,みなおす,"to reconsider, to reevaluate",,計画を見直す～て新しいアプローチを考えます。,計画を,～て新しいアプローチを考えます。,64.0
3922,N3,1018,見る,見る,みる,"to see, to watch",,,,,17.0
3923,N3,1019,診る,診る,みる,to examine (medically),,専門の医師に診る～て貰う,専門の医師に,～て貰う,83.0
3924,N3,1020,剥く,剥く,むく,"to peel, to skin",皮を,,,(皮を),15.0
3925,N3,1021,無地,無地,むじ,"plain, solid color",,,,,48.0
3926,N3,1022,蒸し暑い＊,蒸し暑い,むしあつい,"Humid, sultry",,,,,86.0
3927,N3,1023,無視,無視,むし,"disregard, ignore",,,,,37.0
3928,N3,1024,虫歯,虫歯,むしば,"cavity, tooth decay",,,,,84.0
3929,N3,1025,蒸す,蒸す,むす,"to steam, to evaporate",,,,,16.0
3930,N3,1026,結ぶ,結ぶ,むすぶ,"to tie, to knot",,,,,47.0
3931,N3,1027,無責任(な),無責任,むせきにん,irresponsible,,,,,81.0
3932,N3,1028,無駄(な),無駄,むだ,"waste, futility",を無くす,,,(を無くす),55.0
3933,N3,1029,無駄遣い＊,無駄遣い,むだづかい,"waste of money, extravagance",,,,,54.0
3934,N3,1030,無茶苦茶(な),無茶苦茶,むちゃくちゃ,"absurd, nonsensical",むちゃくちゃ,,,(むちゃくちゃ),92.0
3935,N3,1031,夢中(な),夢中,むちゅう,"absorbed, obsessed",,ゲームに夢中になる。,ゲームに,になる。,44.0
3936,N3,1032,無料,無料,むりょう,free of charge,,,,,50.0
3937,N3,1033,～目,～目,～め,"counter for flat objects (e.g., sheets of paper)",大き,,,(大き),15.0
3938,N3,1034,姪+,姪,めい,niece,,,,,77.0
3939,N3,1035,～名,～名,～めい,counter for people's names,,,,,51.0
3940,N3,1036,迷惑,迷惑,めいわく,"trouble, nuisance",,,,,53.0
3941,N3,1037,メール,メール,メール,email,,,,,70.0
3942,N3,1038,目立つ＊,目立つ,めだつ,"to stand out, to be conspicuous",,,,,48.0
3943,N3,1039,目眩,目眩,めまい,"dizziness, vertigo",がする,,,(がする),82.0
3944,N3,1040,面接,面接,めんせつ,interview,,明日、面接があります。 ,明日、,があります。 ,66.0
3945,N3,1041,面倒臭い＊,面倒臭い,めんどうくさい,"troublesome, bothersome",面倒,,,(面倒),19.0
3946,N3,1042,儲かる,儲かる,もうかる,"to be profitable, to earn money",お金が,,,(お金が),67.0
3947,N3,1043,儲ける,儲ける,もうける,"to make a profit, to earn",お金を,,,(お金を),67.0
3948,N3,1044,申し込み＊,申し込み,もうしこみ,"application, subscription",,,,,98.0
3949,N3,1045,申し込む＊,申し込む,もうしこむ,"to apply, to make an application",,,,,
3950,N3,1046,申し訳ありません＊,申し訳ありません,もうしわけありません,"I'm sorry, I apologize",,,,,51.0
3951,N3,1047,燃えないゴミ,燃えないゴミ,もえないごみ,non-burnable garbage,,,,,19.0
3952,N3,1048,燃えるゴミ,燃えるゴミ,もえるごみ,burnable garbage,,,,,19.0
3953,N3,1049,勿体ない＊,勿体ない,もったいない,"wasteful, regrettable",,食べ残すのは勿体ないですよ。,食べ残すのは,ですよ。,50.0
3954,N3,1050,持てる,持てる,もてる,"to be popular, to be attractive",女性に,,,(女性に),44.0
3955,N3,1051,元々,元々,もともと,"originally, from the start",,①彼は②この時計は元々①気の弱い人だった。②安かったから、壊れても仕方がない。,①彼は②この時計は,①気の弱い人だった。②安かったから、壊れても仕方がない。,97.0
3956,N3,1052,物置,物置,ものおき,"storage shed, warehouse",,ガーデン用具は物置にしまってあります。,ガーデン用具は,にしまってあります。,19.0
3957,N3,1053,物差し＊,物差し,ものさし,"ruler, measuring stick","various types of measuring instruments, such as rulers, yardsticks, tape measures",,,"(various types of measuring instruments, such as rulers, yardsticks, tape measures)",61.0
3958,N3,1054,物凄い＊,物凄い,ものすごい,"tremendous, amazing",,足が物凄い～く痛い。,足が,～く痛い。,92.0
3959,N3,1055,模様,模様,もよう,"pattern, figure, design",,そのドレスには美しい模様がある。,そのドレスには美しい,がある。,48.0
3960,N3,1056,盛り上がる＊,盛り上がる,もりあがる,"to liven up, to get excited",,,,,52.0
3961,N3,1057,火傷,火傷,やけど,burn (injury from heat),,,,,83.0
3962,N3,1058,家賃,家賃,やちん,rent for a house or apartment,,,,,38.0
3963,N3,1059,漸と,漸と,やっと,"at last, finally",,,,,92.0
3964,N3,1060,矢っ張り＊,矢っ張り,やっぱり,"also, as I thought",,,,,94.0
3965,N3,1061,雇う,雇う,やとう,"to employ, to hire",,,,,66.0
3966,N3,1062,雇われる,雇われる,やわられる,"to be employed, to get a job",,,,,66.0
3967,N3,1063,矢張り＊,矢張り,やはり,"As expected, sure enough, just as one thought​",やっぱり,矢張り思った通りに。,,思った通りに。(やっぱり),94.0
3968,N3,1064,辞めさせられる,辞めさせられる,やめさせられる,to be forced to resign,,,,,67.0
3969,N3,1065,遣り取り＊,遣り取り,やりとり,"giving and taking, arguing back and forth",,,,,70.0
3970,N3,1066,遣る,遣る,やる,"to do, to perform",餌を,,,(餌を),23.0
3971,N3,1067,勇気,勇気,ゆうき,"courage, bravery",,,,,80.0
3972,N3,1068,有効期限,有効期限,ゆうこうきげん,"expiration date, validity period",,,,,54.0
3973,N3,1069,夕食,夕食,ゆうしょく,"dinner, evening meal",,,,,14.0
3974,N3,1070,優先席,優先席,ゆうせんせき,priority seat,,,,,33.0
3975,N3,1071,ユーモア,ユーモア,ユーモア,humor,,,,,80.0
3976,N3,1072,床②,床,ゆか,Floor,,この部屋の床は木製です。,この部屋の,は木製です。,
3977,N3,1073,雪+,雪,ゆき,snow,,,,,18.0
3978,N3,1074,譲る,譲る,ゆずる,"to yield, to concede",年寄りに、老人,,,(年寄りに、老人),33.0
3979,N3,1075,湯でる,湯でる,ゆでる,"to boil, to cook in hot water",,,,,16.0
3980,N3,1076,湯飲み＊,湯飲み,ゆのみ,"Teacup, small cup for hot drinks",茶わん,緑茶を湯飲みに注ぎます。,緑茶を,に注ぎます。(茶わん),12.0
3981,N3,1077,指輪,指輪,ゆびわ,ring,,,,,47.0
3982,N3,1078,緩い,緩い,ゆるい,"loose, slack",,,,,48.0
3983,N3,1079,揺れる,揺れる,ゆれる,"to shake, to sway",電車が,,,(電車が),32.0
3984,N3,1080,酔う,酔う,よう,"to get drunk, to become intoxicated",お酒に,,,(お酒に),52.0
3985,N3,1081,幼児,幼児,ようじ,"infant, young child",,,,,22.0
3986,N3,1082,預金,預金,よきん,"deposit, savings",,銀行、長期間のために預金をすることが重要です。 ,銀行、長期間のために,をすることが重要です。 ,38.0
3987,N3,1083,良く,良く,よく,"well, often",,②昨日は、良く①このレストランに来ます。②寝ました。③やった！,②昨日は、,①このレストランに来ます。②寝ました。③やった！,92.0
3988,N3,1084,横切る＊,横切る,よこぎる,"to cross (e.g., a street)",,,,,37.0
3989,N3,1085,汚す,汚す,よごす,"to dirty, to soil",,,,,20.0
3990,N3,1086,汚れ,汚れ,よごれ,"dirt, stain",,,,,20.0
3991,N3,1087,汚れる,汚れる,よごれる,"to get dirty, to become stained",,,,,20.0
3992,N3,1088,涎+,涎,よだれ,"saliva, drool",,,,,84.0
3993,N3,1089,四つ角＊,四つ角,よつかど,"four corners, intersection",,,,,36.0
3994,N3,1090,酔っ払い#,酔っ払い#,よっぱらい,"drunkard, intoxicated person",,,,,52.0
3995,N3,1091,酔っ払う＊,酔っ払う,よっぱらう,"to get drunk, to become intoxicated",,,,,52.0
3996,N3,1092,予定,予定,よてい,"plan, schedule",,,,,28.0
3997,N3,1093,寄る,寄る,よる,"to visit, to drop by",,,,,35.0
3998,N3,1094,ライト,ライト,ライト,"light (e.g., car headlights)",,,,,35.0
3999,N3,1095,ラップ,ラップ,ラップ,wrap (plastic wrap),,,,,15.0
4000,N3,1096,ランチ,ランチ,ランチ,lunch,,,,,50.0
4001,N3,1097,理科,理科,りか,science (as a school subject),,,,,60.0
4002,N3,1098,利口,利口,りこう,"clever, smart",,,,,22.0
4003,N3,1099,理工学部,理工学部,りこうがくぶ,faculty of science and engineering,,,,,62.0
4004,N3,1100,～リットル,～リットル,～リットル,liter,,,,,14.0
4005,N3,1101,リビング,リビング,リビング,Living room,,,,,12.0
4006,N3,1102,リモコン,リモコン,リモコン,Remote control,,,,,13.0
4007,N3,1103,留学,留学,りゅうがく,studying abroad,,,,,63.0
4008,N3,1104,流行,流行,りゅうこう,"fashion, trend",,,,,48.0
4009,N3,1105,量+,量,りょう,"quantity, amount",,,,,50.0
4010,N3,1106,両替,両替,りょうがえ,money exchange,,,,,39.0
4011,N3,1107,領収書,領収書,りょうしゅうしょ,receipt,,,,,54.0
4012,N3,1108,旅館,旅館,りょかん,"Japanese inn, ryokan",,,,,29.0
4013,N3,1109,履歴書,履歴書,りれきしょ,"resume, curriculum vitae",,新しい仕事を探すために履歴書を書きます。,新しい仕事を探すために,を書きます。,66.0
4014,N3,1110,礼儀正しい＊,礼儀正しい,れいぎただしい,"polite, courteous",,,,,80.0
4015,N3,1111,冷凍,冷凍,れいとう,"Freezing, frozen",,アイスクリームは冷凍して保存します。,アイスクリームは,して保存します。,12.0
4016,N3,1112,冷房,冷房,れいぼう,"Air conditioning, cooling",,夏の暑い日には冷房を効かせます。,夏の暑い日には,を効かせます。,13.0
4017,N3,1113,レジ,レジ,レジ,cash register,,,,,54.0
4018,N3,1114,レシート,レシート,レシート,receipt,,,,,54.0
4019,N3,1115,列+,列,れつ,"line, queue",,,,,50.0
4020,N3,1116,列車,列車,れっしゃ,train,,,,,30.0
4021,N3,1117,レバー,レバー,レバー,Lever,,機械を操作するためにレバーを引いてください。,機械を操作するために,を引いてください。,12.0
4022,N3,1118,レポート,レポート,レポート,report,,,,,
4023,N3,1119,レンタカー,レンタカー,レンタカー,rental car,,,,,34.0
4024,N3,1120,老人,老人,ろうじん,"old person, elderly",,,,,33.0
4025,N3,1121,ローマ字,ローマ字,ローマ字,Roman alphabet,,,,,70.0
4026,N3,1122,ワイシャツ,ワイシャツ,ワイシャツ,white shirt,,,,,20.0
4027,N3,1123,ワイパー,ワイパー,ワイパー,windshield wiper,,,,,35.0
4028,N3,1124,沸かす,沸かす,わかす,to boil (water),,,,,16.0
4029,N3,1125,我儘(な),我儘,わがまま,"selfishness, egoism",,,,,22.0
4030,N3,1126,沸く,沸く,わく,to boil (water),,,,,16.0
4031,N3,1127,態と,態と,わざと,"on purpose, intentionally",負ける,,,(負ける),94.0
4032,N3,1128,割り勘＊,割り勘,わりかん,splitting the bill,,,,,54.0
4033,N3,1129,割り算＊,割り算,わりざん,division (math),,,,,61.0
4034,N3,1130,～割引き＊,～割引き,～わりびき,discount,,,,,49.0
4035,N3,1131,割る,割る,わる,"to divide, to break",,,,,
4036,N3,1132,割れる,割れる,われる,"to be divided, to break",,,,,53.0
4037,N3,1133,席を立つ＊,席を立つ,せきをたつ,to leave one's seat,To leave,席を立つ,,(To leave),102.0
4038,N3,1134,空に立つ＊,空に立つ,そらにたつ,"to stand in the sky (e.g., a building)",Rise/To Rise,太陽が東の空に立つ。,太陽が東の,。(Rise/To Rise),102.0
4039,N3,1135,会社を立てる＊,会社を立てる,かいしゃをたてる,to establish a company,Establish/To Set Up,彼は新しい会社を立てる～た。,彼は新しい,～た。(Establish/To Set Up),102.0
4040,N3,1136,家を立つ＊,家を立つ,いえをたつ,to leave home,Leave/To Depart,彼は旅行のために家を立つ～た。,彼は旅行のために,～た。(Leave/To Depart),102.0
4041,N3,1137,来月から立つ＊,来月から立つ,らいげつからたつ,to start from next month,Take Effect/To Apply,新しい法律が来月から立つ。,新しい法律が,。(Take Effect/To Apply),102.0
4042,N3,1138,雨が上がる＊,雨が上がる,あめがあがる,for the rain to stop,止む,,,(止む),102.0
4043,N3,1139,階段を上がる＊,階段を上がる,かいだんをあがる,to go up the stairs,To Rise/To Ascend,階段を上がる,,(To Rise/To Ascend),102.0
4044,N3,1140,価格が上がる＊,価格が上がる,かかくがあがる,for the price to rise,To Go Up/To Increase,価格が上がる,,(To Go Up/To Increase),102.0
